# curie_map:
#   ICD10CM: http://apps.who.int/classifications/icd10/browse/2010/en#/
#   MONDO: http://purl.obolibrary.org/obo/MONDO_
#   oboInOwl: http://www.geneontology.org/formats/oboInOwl#
#   owl: http://www.w3.org/2002/07/owl#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: http://w3id.org/sssom/
# license: https://creativecommons.org/publicdomain/zero/1.0/
# mapping_date: '2017-09-20'
# mapping_set_id: http://purl.obolibrary.org/obo/mondo/mappings/mondo_hasdbxref_icd10cm.sssom.tsv
# mapping_set_version: http://purl.obolibrary.org/obo/mondo/releases/2022-03-15/mappings/mondo_hasdbxref_icd10cm.sssom.tsv
# object_source: https://www.icd10data.com/
# subject_source: http://purl.obolibrary.org/obo/mondo.owl
subject_id	predicate_id	object_id	match_type	subject_label	confidence
MONDO:0008301	oboInOwl:hasDbXref	ICD10CM:Q87.2	HumanCurated	Guttmacher syndrome	0.8
MONDO:0011938	oboInOwl:hasDbXref	ICD10CM:Q21.1	HumanCurated	atrial septal defect 2	0.8
MONDO:0008300	oboInOwl:hasDbXref	ICD10CM:Q87.1	HumanCurated	Prader-Willi syndrome	0.8
MONDO:0011939	oboInOwl:hasDbXref	ICD10CM:Q77.7	HumanCurated	Spondyloenchondrodysplasia with immune dysregulation	0.8
MONDO:0011936	oboInOwl:hasDbXref	ICD10CM:Q11.2	HumanCurated	microphthalmia with brain and digit anomalies	0.8
MONDO:0008357	oboInOwl:hasDbXref	ICD10CM:Q87.2	HumanCurated	radial hypoplasia-triphalangeal thumbs-hypospadias-maxillary diastema syndrome	0.8
MONDO:0008353	oboInOwl:hasDbXref	ICD10CM:O26.8	HumanCurated	pruritic urticarial papules and plaques of pregnancy	0.8
MONDO:0008369	oboInOwl:hasDbXref	ICD10CM:N25.8	HumanCurated	proximal renal tubular acidosis	0.8
MONDO:0008368	oboInOwl:hasDbXref	ICD10CM:N25.8	HumanCurated	autosomal dominant distal renal tubular acidosis	0.8
MONDO:0011998	oboInOwl:hasDbXref	ICD10CM:G60.0	HumanCurated	autosomal dominant slowed nerve conduction velocity	0.8
MONDO:0008365	oboInOwl:hasDbXref	ICD10CM:Q99.8	HumanCurated	recombinant 8 syndrome	0.8
MONDO:0008364	oboInOwl:hasDbXref	ICD10CM:I73.0	HumanCurated	Raynaud disease	0.8
MONDO:0008338	oboInOwl:hasDbXref	ICD10CM:Q79.8	HumanCurated	contractures, pterygia, and spondylocarpotarsal fusion syndrome 1A	0.8
MONDO:0011989	oboInOwl:hasDbXref	ICD10CM:B55.1	HumanCurated	leishmaniasis	0.8
MONDO:0011989	oboInOwl:hasDbXref	ICD10CM:B55.0	HumanCurated	leishmaniasis	0.8
MONDO:0011989	oboInOwl:hasDbXref	ICD10CM:B55.9	HumanCurated	leishmaniasis	0.8
MONDO:0011989	oboInOwl:hasDbXref	ICD10CM:B55.2	HumanCurated	leishmaniasis	0.8
MONDO:0011989	oboInOwl:hasDbXref	ICD10CM:B55	HumanCurated	leishmaniasis	0.8
MONDO:0008337	oboInOwl:hasDbXref	ICD10CM:H11.0	HumanCurated	familial pterygium of the conjunctiva	0.8
MONDO:0008335	oboInOwl:hasDbXref	ICD10CM:Q87.8	HumanCurated	short stature-craniofacial anomalies-genital hypoplasia syndrome	0.8
MONDO:0011988	oboInOwl:hasDbXref	ICD10CM:D71	HumanCurated	neutrophil immunodeficiency syndrome	0.8
MONDO:0008332	oboInOwl:hasDbXref	ICD10CM:D69.8	HumanCurated	pseudo-von Willebrand disease	0.8
MONDO:0011992	oboInOwl:hasDbXref	ICD10CM:G11.4	HumanCurated	hereditary spastic paraplegia 25	0.8
MONDO:0011991	oboInOwl:hasDbXref	ICD10CM:H90.3	HumanCurated	autosomal recessive nonsyndromic hearing loss 38	0.8
MONDO:0011996	oboInOwl:hasDbXref	ICD10CM:C92.1	HumanCurated	chronic myelogenous leukemia, BCR-ABL1 positive	0.8
MONDO:0011997	oboInOwl:hasDbXref	ICD10CM:E70.3	HumanCurated	Hermansky-Pudlak syndrome 2	0.8
MONDO:0011994	oboInOwl:hasDbXref	ICD10CM:H90.3	HumanCurated	autosomal dominant nonsyndromic hearing loss 41	0.8
MONDO:0021309	oboInOwl:hasDbXref	ICD10CM:C53.0	HumanCurated	malignant neoplasm of endocervix	0.8
MONDO:0008347	oboInOwl:hasDbXref	ICD10CM:I27.0	HumanCurated	idiopathic and/or familial pulmonary arterial hypertension	0.8
MONDO:0011979	oboInOwl:hasDbXref	ICD10CM:H35.5	HumanCurated	adult-onset foveomacular vitelliform dystrophy	0.8
MONDO:0008346	oboInOwl:hasDbXref	ICD10CM:J84.03	HumanCurated	pulmonary hemosiderosis	0.8
MONDO:0008346	oboInOwl:hasDbXref	ICD10CM:J63.4	HumanCurated	pulmonary hemosiderosis	0.8
MONDO:0011976	oboInOwl:hasDbXref	ICD10CM:Q78.8	HumanCurated	lipodystrophy-intellectual disability-deafness syndrome	0.8
MONDO:0008345	oboInOwl:hasDbXref	ICD10CM:J84.112	HumanCurated	idiopathic pulmonary fibrosis	0.8
MONDO:0008345	oboInOwl:hasDbXref	ICD10CM:J84.1	HumanCurated	idiopathic pulmonary fibrosis	0.8
MONDO:0011977	oboInOwl:hasDbXref	ICD10CM:Q93.5	HumanCurated	8q22.1 microdeletion syndrome	0.8
MONDO:0008343	oboInOwl:hasDbXref	ICD10CM:Q25.5	HumanCurated	pulmonary atresia with ventricular septal defect	0.8
MONDO:0008340	oboInOwl:hasDbXref	ICD10CM:Q10.0	HumanCurated	congenital ptosis	0.8
MONDO:0011985	oboInOwl:hasDbXref	ICD10CM:D80.5	HumanCurated	hyper-IgM syndrome type 4	0.8
MONDO:0011986	oboInOwl:hasDbXref	ICD10CM:K86.1	HumanCurated	tropical pancreatitis	0.8
MONDO:0011984	oboInOwl:hasDbXref	ICD10CM:Q70.2	HumanCurated	synpolydactyly type 2	0.8
MONDO:0011984	oboInOwl:hasDbXref	ICD10CM:Q70.0	HumanCurated	synpolydactyly type 2	0.8
MONDO:0008409	oboInOwl:hasDbXref	ICD10CM:G71.0	HumanCurated	MYH7-related late-onset scapuloperoneal muscular dystrophy	0.8
MONDO:0008408	oboInOwl:hasDbXref	ICD10CM:G12.1	HumanCurated	scapuloperoneal spinal muscular atrophy, autosomal dominant	0.8
MONDO:0008407	oboInOwl:hasDbXref	ICD10CM:G12.1	HumanCurated	neurogenic scapuloperoneal syndrome, Kaeser type	0.8
MONDO:0008406	oboInOwl:hasDbXref	ICD10CM:G71.0	HumanCurated	autosomal recessive Emery-Dreifuss muscular dystrophy	0.8
MONDO:0008404	oboInOwl:hasDbXref	ICD10CM:Q87.8	HumanCurated	scalp-ear-nipple syndrome	0.8
MONDO:0008403	oboInOwl:hasDbXref	ICD10CM:Q87.2	HumanCurated	scalp defects-postaxial polydactyly syndrome	0.8
MONDO:0008402	oboInOwl:hasDbXref	ICD10CM:Q87.8	HumanCurated	cleft palate-large ears-small head syndrome	0.8
MONDO:0008401	oboInOwl:hasDbXref	ICD10CM:D11.0	HumanCurated	pleomorphic adenoma	0.8
MONDO:0004713	oboInOwl:hasDbXref	ICD10CM:C03.1	HumanCurated	lower gum cancer	0.8
MONDO:0004712	oboInOwl:hasDbXref	ICD10CM:B00.0	HumanCurated	herpes simplex dermatitis	0.8
MONDO:0004715	oboInOwl:hasDbXref	ICD10CM:D01.5	HumanCurated	liver carcinoma in situ	0.8
MONDO:0016702	oboInOwl:hasDbXref	ICD10CM:C71.9	HumanCurated	oligoastrocytoma	0.8
MONDO:0016703	oboInOwl:hasDbXref	ICD10CM:C71.9	HumanCurated	anaplastic oligoastrocytoma	0.8
MONDO:0016705	oboInOwl:hasDbXref	ICD10CM:C71.9	HumanCurated	angiocentric glioma	0.8
MONDO:0016700	oboInOwl:hasDbXref	ICD10CM:C71.9	HumanCurated	anaplastic ependymoma	0.8
MONDO:0004709	oboInOwl:hasDbXref	ICD10CM:C71.4	HumanCurated	occipital lobe neoplasm	0.8
MONDO:0004706	oboInOwl:hasDbXref	ICD10CM:H01.12	HumanCurated	discoid lupus erythematosus of eyelid	0.8
MONDO:0004708	oboInOwl:hasDbXref	ICD10CM:D00.1	HumanCurated	esophagus carcinoma in situ	0.8
MONDO:0004724	oboInOwl:hasDbXref	ICD10CM:C08.0	HumanCurated	submandibular gland cancer	0.8
MONDO:0004725	oboInOwl:hasDbXref	ICD10CM:D01.2	HumanCurated	rectum carcinoma in situ	0.8
MONDO:0004717	oboInOwl:hasDbXref	ICD10CM:K76.4	HumanCurated	peliosis hepatis	0.8
MONDO:0004716	oboInOwl:hasDbXref	ICD10CM:D00.2	HumanCurated	stomach carcinoma in situ	0.8
MONDO:0004719	oboInOwl:hasDbXref	ICD10CM:C05.0	HumanCurated	hard palate cancer	0.8
MONDO:0004718	oboInOwl:hasDbXref	ICD10CM:H01.14	HumanCurated	xeroderma of eyelid	0.8
MONDO:0004702	oboInOwl:hasDbXref	ICD10CM:N88.0	HumanCurated	uterine cervix leukoplakia	0.8
MONDO:0004701	oboInOwl:hasDbXref	ICD10CM:N84.0	HumanCurated	uterine polyp	0.8
MONDO:0004703	oboInOwl:hasDbXref	ICD10CM:D09.0	HumanCurated	bladder carcinoma in situ	0.8
MONDO:0004700	oboInOwl:hasDbXref	ICD10CM:C07	HumanCurated	parotid gland cancer	0.8
MONDO:0014093	oboInOwl:hasDbXref	ICD10CM:H35.5	HumanCurated	retinitis pigmentosa 66	0.8
MONDO:0014091	oboInOwl:hasDbXref	ICD10CM:E88.8	HumanCurated	mitochondrial complex V (ATP synthase) deficiency nuclear type 4	0.8
MONDO:0014097	oboInOwl:hasDbXref	ICD10CM:Q43.8	HumanCurated	congenital short bowel syndrome	0.8
MONDO:0014096	oboInOwl:hasDbXref	ICD10CM:Q87.8	HumanCurated	microcephaly-intellectual disability-phalangeal and neurological anomalies syndrome	0.8
MONDO:0014095	oboInOwl:hasDbXref	ICD10CM:I42.0	HumanCurated	dilated cardiomyopathy 1JJ	0.8
MONDO:0014094	oboInOwl:hasDbXref	ICD10CM:D64.0	HumanCurated	severe congenital hypochromic anemia with ringed sideroblasts	0.8
MONDO:0014098	oboInOwl:hasDbXref	ICD10CM:E88.1	HumanCurated	CIDEC-related familial partial lipodystrophy	0.8
MONDO:0002178	oboInOwl:hasDbXref	ICD10CM:C58	HumanCurated	placenta cancer	0.8
MONDO:0002175	oboInOwl:hasDbXref	ICD10CM:H35.3	HumanCurated	degeneration of macula and posterior pole	0.8
MONDO:0002177	oboInOwl:hasDbXref	ICD10CM:E16.1	HumanCurated	hyperinsulinism	0.8
MONDO:0002170	oboInOwl:hasDbXref	ICD10CM:H68.02	HumanCurated	chronic eustachian salpingitis	0.8
MONDO:0002170	oboInOwl:hasDbXref	ICD10CM:H68.029	HumanCurated	chronic eustachian salpingitis	0.8
MONDO:0002172	oboInOwl:hasDbXref	ICD10CM:H68.00	HumanCurated	otosalpingitis	0.8
MONDO:0002172	oboInOwl:hasDbXref	ICD10CM:H68.0	HumanCurated	otosalpingitis	0.8
MONDO:0002172	oboInOwl:hasDbXref	ICD10CM:H68.009	HumanCurated	otosalpingitis	0.8
MONDO:0014168	oboInOwl:hasDbXref	ICD10CM:D81.2	HumanCurated	severe combined immunodeficiency due to CORO1A deficiency	0.8
MONDO:0014162	oboInOwl:hasDbXref	ICD10CM:I42.2	HumanCurated	infantile hypertrophic cardiomyopathy due to MRPL44 deficiency	0.8
MONDO:0014160	oboInOwl:hasDbXref	ICD10CM:D84.8	HumanCurated	TCR-alpha-beta-positive T-cell deficiency	0.8
MONDO:0014165	oboInOwl:hasDbXref	ICD10CM:Q87.8	HumanCurated	multiple congenital anomalies-hypotonia-seizures syndrome 3	0.8
MONDO:0002185	oboInOwl:hasDbXref	ICD10CM:M89.30	HumanCurated	hyperostosis	0.8
MONDO:0002185	oboInOwl:hasDbXref	ICD10CM:M89.3	HumanCurated	hyperostosis	0.8
MONDO:0002186	oboInOwl:hasDbXref	ICD10CM:J01.00	HumanCurated	acute maxillary sinusitis	0.8
MONDO:0002186	oboInOwl:hasDbXref	ICD10CM:J01.0	HumanCurated	acute maxillary sinusitis	0.8
MONDO:0002181	oboInOwl:hasDbXref	ICD10CM:M27.8	HumanCurated	exostosis	0.8
MONDO:0002182	oboInOwl:hasDbXref	ICD10CM:F80.9	HumanCurated	communication disorder	0.8
MONDO:0002183	oboInOwl:hasDbXref	ICD10CM:M77.9	HumanCurated	enthesopathy	0.8
MONDO:0014159	oboInOwl:hasDbXref	ICD10CM:G11.1	HumanCurated	autosomal recessive spinocerebellar ataxia 14	0.8
MONDO:0014158	oboInOwl:hasDbXref	ICD10CM:Q61.5	HumanCurated	nephronophthisis 16	0.8
MONDO:0014157	oboInOwl:hasDbXref	ICD10CM:E34.8	HumanCurated	mandibular hypoplasia-deafness-progeroid syndrome	0.8
MONDO:0014154	oboInOwl:hasDbXref	ICD10CM:G60.0	HumanCurated	Charcot-Marie-Tooth disease recessive intermediate C	0.8
MONDO:0002158	oboInOwl:hasDbXref	ICD10CM:C57.0	HumanCurated	fallopian tube cancer	0.8
MONDO:0002152	oboInOwl:hasDbXref	ICD10CM:H50.3	HumanCurated	intermittent squint	0.8
MONDO:0002152	oboInOwl:hasDbXref	ICD10CM:H50.30	HumanCurated	intermittent squint	0.8
MONDO:0002153	oboInOwl:hasDbXref	ICD10CM:L65.0	HumanCurated	telogen effluvium	0.8
MONDO:0002154	oboInOwl:hasDbXref	ICD10CM:A59.9	HumanCurated	trichomoniasis	0.8
MONDO:0002154	oboInOwl:hasDbXref	ICD10CM:A59	HumanCurated	trichomoniasis	0.8
MONDO:0002155	oboInOwl:hasDbXref	ICD10CM:K81	HumanCurated	cholecystitis	0.8
MONDO:0002155	oboInOwl:hasDbXref	ICD10CM:K81.9	HumanCurated	cholecystitis	0.8
MONDO:0014149	oboInOwl:hasDbXref	ICD10CM:G71.2	HumanCurated	fetal akinesia-cerebral and retinal hemorrhage syndrome	0.8
MONDO:0014147	oboInOwl:hasDbXref	ICD10CM:E75.4	HumanCurated	neuronal ceroid lipofuscinosis 13	0.8
MONDO:0014145	oboInOwl:hasDbXref	ICD10CM:H35.5	HumanCurated	Leber congenital amaurosis 17	0.8
MONDO:0014144	oboInOwl:hasDbXref	ICD10CM:G71.0	HumanCurated	autosomal recessive limb-girdle muscular dystrophy type 2S	0.8
MONDO:0014142	oboInOwl:hasDbXref	ICD10CM:G71.2	HumanCurated	autosomal recessive limb-girdle muscular dystrophy type 2T	0.8
MONDO:0014142	oboInOwl:hasDbXref	ICD10CM:G71.0	HumanCurated	autosomal recessive limb-girdle muscular dystrophy type 2T	0.8
MONDO:0002164	oboInOwl:hasDbXref	ICD10CM:H30.0	HumanCurated	focal chorioretinitis	0.8
MONDO:0002164	oboInOwl:hasDbXref	ICD10CM:H30.00	HumanCurated	focal chorioretinitis	0.8
MONDO:0016794	oboInOwl:hasDbXref	ICD10CM:G71.3	HumanCurated	maternally-inherited mitochondrial myopathy	0.8
MONDO:0016790	oboInOwl:hasDbXref	ICD10CM:E88.8	HumanCurated	tricarboxylic acid cycle disorder	0.8
MONDO:0014132	oboInOwl:hasDbXref	ICD10CM:G31.8	HumanCurated	multiple mitochondrial dysfunctions syndrome 3	0.8
MONDO:0014131	oboInOwl:hasDbXref	ICD10CM:Q82.8	HumanCurated	hypohidrosis-enamel hypoplasia-palmoplantar keratoderma-intellectual disability syndrome	0.8
MONDO:0014192	oboInOwl:hasDbXref	ICD10CM:Q34.8	HumanCurated	primary ciliary dyskinesia 22	0.8
MONDO:0014191	oboInOwl:hasDbXref	ICD10CM:I47.2	HumanCurated	catecholaminergic polymorphic ventricular tachycardia 5	0.8
MONDO:0014190	oboInOwl:hasDbXref	ICD10CM:E88.8	HumanCurated	combined oxidative phosphorylation defect type 17	0.8
MONDO:0014196	oboInOwl:hasDbXref	ICD10CM:Q87.8	HumanCurated	Hartsfield-Bixler-Demyer syndrome	0.8
MONDO:0014195	oboInOwl:hasDbXref	ICD10CM:Q15.8	HumanCurated	microcornea-myopic chorioretinal atrophy	0.8
MONDO:0014193	oboInOwl:hasDbXref	ICD10CM:Q34.8	HumanCurated	primary ciliary dyskinesia 23	0.8
MONDO:0014198	oboInOwl:hasDbXref	ICD10CM:E88.8	HumanCurated	mitochondrial DNA depletion syndrome 13	0.8
MONDO:0014197	oboInOwl:hasDbXref	ICD10CM:D81.8	HumanCurated	combined immunodeficiency due to MALT1 deficiency	0.8
MONDO:0014180	oboInOwl:hasDbXref	ICD10CM:Q81.0	HumanCurated	epidermolysis bullosa simplex 3, localized or generalized intermediate, with BP230 deficiency	0.8
MONDO:0002196	oboInOwl:hasDbXref	ICD10CM:P78.0	HumanCurated	perinatal intestinal perforation	0.8
MONDO:0014185	oboInOwl:hasDbXref	ICD10CM:Q93.5	HumanCurated	chromosome 3q13.31 deletion syndrome	0.8
MONDO:0014182	oboInOwl:hasDbXref	ICD10CM:H90.3	HumanCurated	autosomal recessive nonsyndromic hearing loss 88	0.8
MONDO:0014186	oboInOwl:hasDbXref	ICD10CM:H35.5	HumanCurated	retinitis pigmentosa with or without situs inversus	0.8
MONDO:0014176	oboInOwl:hasDbXref	ICD10CM:Q87.8	HumanCurated	hypotonia, infantile, with psychomotor retardation and characteristic facies	0.8
MONDO:0004757	oboInOwl:hasDbXref	ICD10CM:J32.2	HumanCurated	chronic ethmoidal sinusitis	0.8
MONDO:0004758	oboInOwl:hasDbXref	ICD10CM:H53.45	HumanCurated	scotoma	0.8
MONDO:0004758	oboInOwl:hasDbXref	ICD10CM:H53.43	HumanCurated	scotoma	0.8
MONDO:0004758	oboInOwl:hasDbXref	ICD10CM:H53.42	HumanCurated	scotoma	0.8
MONDO:0004753	oboInOwl:hasDbXref	ICD10CM:H50.6	HumanCurated	mechanical strabismus	0.8
MONDO:0004753	oboInOwl:hasDbXref	ICD10CM:H50.60	HumanCurated	mechanical strabismus	0.8
MONDO:0004754	oboInOwl:hasDbXref	ICD10CM:K62.3	HumanCurated	rectal prolapse	0.8
MONDO:0004751	oboInOwl:hasDbXref	ICD10CM:H05	HumanCurated	disease of orbital part of eye adnexa	0.8
MONDO:0004751	oboInOwl:hasDbXref	ICD10CM:H05.9	HumanCurated	disease of orbital part of eye adnexa	0.8
MONDO:0004750	oboInOwl:hasDbXref	ICD10CM:F80.9	HumanCurated	language disorder	0.8
MONDO:0016748	oboInOwl:hasDbXref	ICD10CM:D33.4	HumanCurated	hemangioblastoma	0.8
MONDO:0016748	oboInOwl:hasDbXref	ICD10CM:D33.7	HumanCurated	hemangioblastoma	0.8
MONDO:0002105	oboInOwl:hasDbXref	ICD10CM:K59.31	HumanCurated	toxic megacolon	0.8
MONDO:0002105	oboInOwl:hasDbXref	ICD10CM:K59.3	HumanCurated	toxic megacolon	0.8
MONDO:0004768	oboInOwl:hasDbXref	ICD10CM:H16.20	HumanCurated	keratoconjunctivitis	0.8
MONDO:0004768	oboInOwl:hasDbXref	ICD10CM:H16.2	HumanCurated	keratoconjunctivitis	0.8
MONDO:0004767	oboInOwl:hasDbXref	ICD10CM:N49.0	HumanCurated	vesiculitis	0.8
MONDO:0002108	oboInOwl:hasDbXref	ICD10CM:C73	HumanCurated	thyroid cancer	0.8
MONDO:0004769	oboInOwl:hasDbXref	ICD10CM:H05.11	HumanCurated	orbital plasma cell granuloma	0.8
MONDO:0002102	oboInOwl:hasDbXref	ICD10CM:K13.0	HumanCurated	cheilitis	0.8
MONDO:0004763	oboInOwl:hasDbXref	ICD10CM:I77.71	HumanCurated	carotid artery dissection	0.8
MONDO:0002103	oboInOwl:hasDbXref	ICD10CM:F68.11	HumanCurated	factitious disorder	0.8
MONDO:0002104	oboInOwl:hasDbXref	ICD10CM:F44	HumanCurated	conversion disorder	0.8
MONDO:0004765	oboInOwl:hasDbXref	ICD10CM:J45	HumanCurated	intrinsic asthma	0.8
MONDO:0004760	oboInOwl:hasDbXref	ICD10CM:N36.5	HumanCurated	urethral false passage	0.8
MONDO:0004761	oboInOwl:hasDbXref	ICD10CM:N36.1	HumanCurated	obsolete urethral diverticulum	0.8
MONDO:0016730	oboInOwl:hasDbXref	ICD10CM:D36.1	HumanCurated	gangliocytoma	0.8
MONDO:0004737	oboInOwl:hasDbXref	ICD10CM:E72.11	HumanCurated	homocystinuria	0.8
MONDO:0004736	oboInOwl:hasDbXref	ICD10CM:E72.9	HumanCurated	inherited amino acid metabolic disorder	0.8
MONDO:0004731	oboInOwl:hasDbXref	ICD10CM:G47.31	HumanCurated	central sleep apnea syndrome	0.8
MONDO:0004733	oboInOwl:hasDbXref	ICD10CM:C12	HumanCurated	pyriform sinus cancer	0.8
MONDO:0004732	oboInOwl:hasDbXref	ICD10CM:D09.1	HumanCurated	kidney carcinoma in situ	0.8
MONDO:0016718	oboInOwl:hasDbXref	ICD10CM:C71.7	HumanCurated	choroid plexus carcinoma	0.8
MONDO:0016719	oboInOwl:hasDbXref	ICD10CM:Q87.8	HumanCurated	microcephaly-seizures-intellectual disability-heart disease syndrome	0.8
MONDO:0016724	oboInOwl:hasDbXref	ICD10CM:D44.5	HumanCurated	papillary tumor of the pineal region	0.8
MONDO:0016725	oboInOwl:hasDbXref	ICD10CM:D44.5	HumanCurated	pineal parenchymal tumor of intermediate differenciation	0.8
MONDO:0016722	oboInOwl:hasDbXref	ICD10CM:C75.3	HumanCurated	pineoblastoma	0.8
MONDO:0016723	oboInOwl:hasDbXref	ICD10CM:D44.5	HumanCurated	pineocytoma	0.8
MONDO:0004727	oboInOwl:hasDbXref	ICD10CM:C06.1	HumanCurated	vestibule of mouth cancer	0.8
MONDO:0004729	oboInOwl:hasDbXref	ICD10CM:K22.4	HumanCurated	dyskinesia of esophagus	0.8
MONDO:0004746	oboInOwl:hasDbXref	ICD10CM:H05.82	HumanCurated	myopathy of extraocular muscle	0.8
MONDO:0004745	oboInOwl:hasDbXref	ICD10CM:N48.30	HumanCurated	priapism	0.8
MONDO:0004745	oboInOwl:hasDbXref	ICD10CM:N48.3	HumanCurated	priapism	0.8
MONDO:0004748	oboInOwl:hasDbXref	ICD10CM:K13.0	HumanCurated	lip disorder	0.8
MONDO:0004747	oboInOwl:hasDbXref	ICD10CM:Q36	HumanCurated	cleft lip	0.8
MONDO:0004747	oboInOwl:hasDbXref	ICD10CM:Q36.9	HumanCurated	cleft lip	0.8
MONDO:0004741	oboInOwl:hasDbXref	ICD10CM:E70.21	HumanCurated	tyrosinemia	0.8
MONDO:0004744	oboInOwl:hasDbXref	ICD10CM:H40.00	HumanCurated	borderline glaucoma	0.8
MONDO:0016706	oboInOwl:hasDbXref	ICD10CM:C71.9	HumanCurated	chordoid glioma of the third ventricle	0.8
MONDO:0016707	oboInOwl:hasDbXref	ICD10CM:C71.9	HumanCurated	astroblastoma	0.8
MONDO:0016709	oboInOwl:hasDbXref	ICD10CM:C71.6	HumanCurated	anaplastic/large cell medulloblastoma	0.8
MONDO:0016715	oboInOwl:hasDbXref	ICD10CM:C71.9	HumanCurated	ependymoblastoma	0.8
MONDO:0016710	oboInOwl:hasDbXref	ICD10CM:C71.6	HumanCurated	medulloblastoma with extensive nodularity	0.8
MONDO:0016711	oboInOwl:hasDbXref	ICD10CM:C71.6	HumanCurated	desmoplastic/nodular medulloblastoma	0.8
MONDO:0016712	oboInOwl:hasDbXref	ICD10CM:C71.6	HumanCurated	classic medulloblastoma	0.8
MONDO:0004739	oboInOwl:hasDbXref	ICD10CM:E72.20	HumanCurated	urea cycle disorder	0.8
MONDO:0004739	oboInOwl:hasDbXref	ICD10CM:E72.2	HumanCurated	urea cycle disorder	0.8
MONDO:0002134	oboInOwl:hasDbXref	ICD10CM:F52.9	HumanCurated	physiological sexual disorder	0.8
MONDO:0002134	oboInOwl:hasDbXref	ICD10CM:R37	HumanCurated	physiological sexual disorder	0.8
MONDO:0004796	oboInOwl:hasDbXref	ICD10CM:G03	HumanCurated	infectious meningitis	0.8
MONDO:0004796	oboInOwl:hasDbXref	ICD10CM:G03.9	HumanCurated	infectious meningitis	0.8
MONDO:0004799	oboInOwl:hasDbXref	ICD10CM:H01.01	HumanCurated	ulcerative blepharitis	0.8
MONDO:0002136	oboInOwl:hasDbXref	ICD10CM:H01.13	HumanCurated	eczematous dermatitis of eyelid	0.8
MONDO:0002137	oboInOwl:hasDbXref	ICD10CM:H01.1	HumanCurated	noninfectious dermatoses of eyelid	0.8
MONDO:0004795	oboInOwl:hasDbXref	ICD10CM:H60	HumanCurated	otitis externa	0.8
MONDO:0004794	oboInOwl:hasDbXref	ICD10CM:H16.21	HumanCurated	exposure keratitis	0.8
MONDO:0002133	oboInOwl:hasDbXref	ICD10CM:I09.2	HumanCurated	chronic rheumatic pericarditis	0.8
MONDO:0004790	oboInOwl:hasDbXref	ICD10CM:K70.0	HumanCurated	fatty liver disease	0.8
MONDO:0014127	oboInOwl:hasDbXref	ICD10CM:E70.3	HumanCurated	oculocutaneous albinism type 5	0.8
MONDO:0016786	oboInOwl:hasDbXref	ICD10CM:O01.1	HumanCurated	partial hydatidiform mole	0.8
MONDO:0016787	oboInOwl:hasDbXref	ICD10CM:D39.2	HumanCurated	epithelioid trophoblastic tumor	0.8
MONDO:0014129	oboInOwl:hasDbXref	ICD10CM:G71.0	HumanCurated	autosomal recessive limb-girdle muscular dystrophy type 2R	0.8
MONDO:0016789	oboInOwl:hasDbXref	ICD10CM:E74.4	HumanCurated	pyruvate metabolism disorder	0.8
MONDO:0016783	oboInOwl:hasDbXref	ICD10CM:Q99.8	HumanCurated	maternal 14q32.2 hypermethylation syndrome	0.8
MONDO:0016785	oboInOwl:hasDbXref	ICD10CM:O01.0	HumanCurated	complete hydatidiform mole	0.8
MONDO:0014123	oboInOwl:hasDbXref	ICD10CM:Q34.8	HumanCurated	primary ciliary dyskinesia 21	0.8
MONDO:0014121	oboInOwl:hasDbXref	ICD10CM:G12.1	HumanCurated	autosomal dominant childhood-onset proximal spinal muscular atrophy with contractures	0.8
MONDO:0016780	oboInOwl:hasDbXref	ICD10CM:Q93.5	HumanCurated	paternal 14q32.2 microdeletion syndrome	0.8
MONDO:0016781	oboInOwl:hasDbXref	ICD10CM:Q93.5	HumanCurated	maternal 14q32.2 microdeletion syndrome	0.8
MONDO:0002142	oboInOwl:hasDbXref	ICD10CM:C49.9	HumanCurated	undifferentiated pleomorphic sarcoma	0.8
MONDO:0014115	oboInOwl:hasDbXref	ICD10CM:E75.2	HumanCurated	hypomyelination with brain stem and spinal cord involvement and leg spasticity	0.8
MONDO:0016775	oboInOwl:hasDbXref	ICD10CM:L43.8	HumanCurated	lichen planus pemphigoides	0.8
MONDO:0016776	oboInOwl:hasDbXref	ICD10CM:L66.1	HumanCurated	frontal fibrosing alopecia	0.8
MONDO:0014119	oboInOwl:hasDbXref	ICD10CM:H50.8	HumanCurated	intellectual disability-strabismus syndrome	0.8
MONDO:0016777	oboInOwl:hasDbXref	ICD10CM:A05.1	HumanCurated	inhalational botulism	0.8
MONDO:0014118	oboInOwl:hasDbXref	ICD10CM:D70	HumanCurated	congenital neutropenia-myelofibrosis-nephromegaly syndrome	0.8
MONDO:0016778	oboInOwl:hasDbXref	ICD10CM:A05.1	HumanCurated	iatrogenic botulism	0.8
MONDO:0014117	oboInOwl:hasDbXref	ICD10CM:G60.0	HumanCurated	Charcot-Marie-Tooth disease type 4B3	0.8
MONDO:0016771	oboInOwl:hasDbXref	ICD10CM:L43.8	HumanCurated	annular atrophic lichen planus	0.8
MONDO:0016772	oboInOwl:hasDbXref	ICD10CM:L43.8	HumanCurated	annular lichen planus	0.8
