# curie_map:
#   CHEBI: http://purl.obolibrary.org/obo/CHEBI_
#   CL: http://purl.obolibrary.org/obo/CL_
#   GO: http://purl.obolibrary.org/obo/GO_
#   HP: http://purl.obolibrary.org/obo/HP_
#   HsapDv: http://purl.obolibrary.org/obo/HsapDv_
#   IAO: http://purl.obolibrary.org/obo/IAO_
#   MPATH: http://purl.obolibrary.org/obo/MPATH_
#   NBO: http://purl.obolibrary.org/obo/NBO_
#   NCIT: http://purl.obolibrary.org/obo/NCIT_
#   PATO: http://purl.obolibrary.org/obo/PATO_
#   PR: http://purl.obolibrary.org/obo/PR_
#   RO: http://purl.obolibrary.org/obo/RO_
#   UBERON: http://purl.obolibrary.org/obo/UBERON_
#   obo: http://purl.obolibrary.org/obo/
#   oio: http://www.geneontology.org/formats/oboInOwl#
#   owl: http://www.w3.org/2002/07/owl#
#   rdf: http://www.w3.org/1999/02/22-rdf-syntax-ns#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   semapv: https://w3id.org/semapv/vocab/
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: https://w3id.org/sssom/
# license: https://w3id.org/sssom/license/unspecified
# mapping_set_id: https://w3id.org/sssom/mappings/67df215d-fffd-4d37-b42f-268fa6cea80c
subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	mapping_tool	confidence	subject_match_field	object_match_field	match_string	subject_preprocessing	object_preprocessing
NCIT:C26115	Phagocytosis	skos:exactMatch	HP:0010977	Abnormal phagocytosis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	phagocytosis		semapv:RegularExpressionReplacement
NCIT:C26453	Comedo	skos:exactMatch	HP:0025249	Comedo	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	comedo		
NCIT:C26682	Abdominal Pain	skos:exactMatch	HP:0002027	Abdominal pain	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	abdominal pain		
NCIT:C26685	Placental Abruption	skos:exactMatch	HP:0011419	Placental abruption	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	placental abruption		
NCIT:C26686	Abscess	skos:exactMatch	HP:0025615	Abscess	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	abscess		
NCIT:C26687	Acanthosis Nigricans	skos:exactMatch	HP:0000956	Acanthosis nigricans	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	acanthosis nigricans		
NCIT:C26696	Anxiety	skos:exactMatch	HP:0000739	Anxiety	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	anxiety		
NCIT:C26697	Aortic Aneurysm	skos:exactMatch	HP:0004942	Aortic aneurysm	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	aortic aneurysm		
NCIT:C26698	Apnea	skos:exactMatch	HP:0002104	Apnea	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	apnea		
NCIT:C26702	Ataxia	skos:exactMatch	HP:0001251	Ataxia	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	ataxia		
NCIT:C26705	Balanitis	skos:exactMatch	HP:0034438	Balanitis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	balanitis		
NCIT:C26713	Cataract	skos:exactMatch	HP:0000518	Cataract	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	cataract		
NCIT:C26714	Celiac Disease	skos:exactMatch	HP:0002608	Celiac disease	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	celiac disease		
NCIT:C26715	Cellulitis	skos:exactMatch	HP:0100658	Cellulitis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	cellulitis		
NCIT:C26716	Cervicitis	skos:exactMatch	HP:0030160	Cervicitis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	cervicitis		
NCIT:C26717	Chalazion	skos:exactMatch	HP:0010605	Chalazion	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	chalazion		
NCIT:C26718	Cholangitis	skos:exactMatch	HP:0030151	Cholangitis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	cholangitis		
NCIT:C26722	Chronic Bronchitis	skos:exactMatch	HP:0004469	Chronic bronchitis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	chronic bronchitis		
NCIT:C26723	Colitis	skos:exactMatch	HP:0002583	Colitis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	colitis		
NCIT:C26734	Congenital Hypothyroidism	skos:exactMatch	HP:0000851	Congenital hypothyroidism	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	congenital hypothyroidism		
NCIT:C26736	Cryoglobulinemia	skos:exactMatch	HP:0100778	Cryoglobulinemia	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	cryoglobulinemia		
NCIT:C26737	Cyanosis	skos:exactMatch	HP:0000961	Cyanosis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	cyanosis		
NCIT:C26740	Dehydration	skos:exactMatch	HP:0001944	Dehydration	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	dehydration		
NCIT:C26741	Delusion	skos:exactMatch	HP:0000746	Delusion	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	delusion		
NCIT:C26743	Contact Dermatitis	skos:exactMatch	HP:0032282	Contact dermatitis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	contact dermatitis		
NCIT:C26746	Scleroderma	skos:exactMatch	HP:0100324	Scleroderma	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	scleroderma		
NCIT:C26750	Joint Dislocation	skos:exactMatch	HP:0001373	Joint dislocation	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	joint dislocation		
NCIT:C26755	Duodenal Ulcer	skos:exactMatch	HP:0002588	Duodenal ulcer	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	duodenal ulcer		
NCIT:C26756	Dyspepsia	skos:exactMatch	HP:0410281	Dyspepsia	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	dyspepsia		
NCIT:C26758	Ecchymosis	skos:exactMatch	HP:0031364	Ecchymosis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	ecchymosis		
NCIT:C26764	Endometritis	skos:exactMatch	HP:0025636	Endometritis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	endometritis		
NCIT:C26766	Epistaxis	skos:exactMatch	HP:0000421	Epistaxis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	epistaxis		
NCIT:C26774	Femur Fracture	skos:exactMatch	HP:0031846	Femur fracture	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	femur fracture		
NCIT:C26775	Flushing	skos:exactMatch	HP:0031284	Flushing	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	flushing		
NCIT:C26780	Gastritis	skos:exactMatch	HP:0005263	Gastritis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	gastritis		
NCIT:C26782	Glaucoma	skos:exactMatch	HP:0000501	Glaucoma	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	glaucoma		
NCIT:C26783	Gliosis	skos:exactMatch	HP:0002171	Gliosis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	gliosis		
NCIT:C26784	Glomerulonephritis	skos:exactMatch	HP:0000099	Glomerulonephritis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	glomerulonephritis		
NCIT:C26785	Goiter	skos:exactMatch	HP:0000853	Goiter	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	goiter		
NCIT:C26796	Hydronephrosis	skos:exactMatch	HP:0000126	Hydronephrosis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	hydronephrosis		
NCIT:C26797	Hyperglycemia	skos:exactMatch	HP:0003074	Hyperglycemia	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	hyperglycemia		
NCIT:C26800	Hypothyroidism	skos:exactMatch	HP:0000821	Hypothyroidism	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	hypothyroidism		
NCIT:C26805	Keratitis	skos:exactMatch	HP:0000491	Keratitis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	keratitis		
NCIT:C26806	Keratoconus	skos:exactMatch	HP:0000563	Keratoconus	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	keratoconus		
NCIT:C26816	Leukopenia	skos:exactMatch	HP:0001882	Leukopenia	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	leukopenia		
NCIT:C26821	Lymphadenitis	skos:exactMatch	HP:0002840	Lymphadenitis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	lymphadenitis		
NCIT:C26823	Lymphopenia	skos:exactMatch	HP:0001888	Lymphopenia	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	lymphopenia		
NCIT:C26828	Meningitis	skos:exactMatch	HP:0001287	Meningitis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	meningitis		
NCIT:C26829	Menorrhagia	skos:exactMatch	HP:0000132	Menorrhagia	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	menorrhagia		
NCIT:C26832	Myelitis	skos:exactMatch	HP:0012486	Myelitis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	myelitis		
NCIT:C26833	Nephritis	skos:exactMatch	HP:0000123	Nephritis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	nephritis		
NCIT:C26838	Osteomalacia	skos:exactMatch	HP:0002749	Osteomalacia	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	osteomalacia		
NCIT:C26840	Osteopetrosis	skos:exactMatch	HP:0011002	Osteopetrosis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	osteopetrosis		
NCIT:C26849	Peritonitis	skos:exactMatch	HP:0002586	Peritonitis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	peritonitis		
NCIT:C26851	Pharyngitis	skos:exactMatch	HP:0025439	Pharyngitis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	pharyngitis		
NCIT:C26852	Phimosis	skos:exactMatch	HP:0001741	Phimosis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	phimosis		
NCIT:C26856	Placenta Accreta	skos:exactMatch	HP:0025654	Placenta accreta	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	placenta accreta		
NCIT:C26858	Placenta Previa	skos:exactMatch	HP:0430070	Placenta previa	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	placenta previa		
NCIT:C26860	Pleuritis	skos:exactMatch	HP:0002102	Pleuritis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	pleuritis		
NCIT:C26863	Polycythemia	skos:exactMatch	HP:0001901	Polycythemia	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	polycythemia		
NCIT:C26864	Polyneuritis	skos:exactMatch	HP:0031003	Polyneuritis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	polyneuritis		
NCIT:C26866	Prostatitis	skos:exactMatch	HP:0000024	Prostatitis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	prostatitis		
NCIT:C26868	Pulmonary Edema	skos:exactMatch	HP:0100598	Pulmonary edema	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	pulmonary edema		
NCIT:C26869	Pulmonary Fibrosis	skos:exactMatch	HP:0002206	Pulmonary fibrosis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	pulmonary fibrosis		
NCIT:C26872	Respiratory Failure	skos:exactMatch	HP:0002878	Respiratory failure	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	respiratory failure		
NCIT:C26874	Retinal Detachment	skos:exactMatch	HP:0000541	Retinal detachment	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	retinal detachment		
NCIT:C26876	Retroperitoneal Fibrosis	skos:exactMatch	HP:0005200	Retroperitoneal fibrosis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	retroperitoneal fibrosis		
NCIT:C26878	Rickets	skos:exactMatch	HP:0002748	Rickets	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	rickets		
NCIT:C26880	Salpingitis	skos:exactMatch	HP:0034492	Salpingitis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	salpingitis		
NCIT:C26882	Sialadenitis	skos:exactMatch	HP:0031281	Sialadenitis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	sialadenitis		
NCIT:C26884	Sleep Apnea	skos:exactMatch	HP:0010535	Sleep apnea	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	sleep apnea		
NCIT:C26885	Testicular Torsion	skos:exactMatch	HP:0100813	Testicular torsion	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	testicular torsion		
NCIT:C26887	Stomatitis	skos:exactMatch	HP:0010280	Stomatitis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	stomatitis		
NCIT:C26889	Sinus Tachycardia	skos:exactMatch	HP:0011703	Sinus tachycardia	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	sinus tachycardia		
NCIT:C26891	Thrombosis	skos:exactMatch	HP:0001977	Abnormal thrombosis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	thrombosis		semapv:RegularExpressionReplacement
NCIT:C26892	Thymic Cyst	skos:exactMatch	HP:0034966	Thymic cyst	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	thymic cyst		
NCIT:C26894	Thyroiditis	skos:exactMatch	HP:0100646	Thyroiditis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	thyroiditis		
NCIT:C26899	Pulmonary Tuberculosis	skos:exactMatch	HP:0032262	Pulmonary tuberculosis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	pulmonary tuberculosis		
NCIT:C26901	Erythema	skos:exactMatch	HP:0010783	Erythema	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	erythema		
NCIT:C26904	Urethritis	skos:exactMatch	HP:0500006	Urethritis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	urethritis		
NCIT:C26909	Uveitis	skos:exactMatch	HP:0000554	Uveitis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	uveitis		
NCIT:C26911	Vaginitis	skos:exactMatch	HP:0030683	Vaginitis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	vaginitis		
NCIT:C26912	Vasculitis	skos:exactMatch	HP:0002633	Vasculitis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	vasculitis		
NCIT:C26915	Vitiligo	skos:exactMatch	HP:0001045	Vitiligo	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	vitiligo		
NCIT:C26917	Xerostomia	skos:exactMatch	HP:0000217	Xerostomia	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	xerostomia		
NCIT:C26920	Encephalopathy	skos:exactMatch	HP:0001298	Encephalopathy	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	encephalopathy		
NCIT:C26923	Sinus Bradycardia	skos:exactMatch	HP:0001688	Sinus bradycardia	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	sinus bradycardia		
NCIT:C26924	Ventricular Arrhythmia	skos:exactMatch	HP:0004308	Ventricular arrhythmia	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	ventricular arrhythmia		
NCIT:C26927	Hydroureter	skos:exactMatch	HP:0000072	Hydroureter	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	hydroureter		
NCIT:C26929	Chronic Gastritis	skos:exactMatch	HP:0005231	Chronic gastritis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	chronic gastritis		
NCIT:C26932	Acute Bronchitis	skos:exactMatch	HP:0012388	Acute bronchitis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	acute bronchitis		
NCIT:C26940	Chronic Pain	skos:exactMatch	HP:0012532	Chronic pain	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	chronic pain		
NCIT:C26951	Polyneuropathy	skos:exactMatch	HP:0001271	Polyneuropathy	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	polyneuropathy		
NCIT:C26996	Polyarticular Arthritis	skos:exactMatch	HP:0005764	Polyarticular arthritis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	polyarticular arthritis		
NCIT:C27000	Abdominal Aortic Aneurysm	skos:exactMatch	HP:0005112	Abdominal aortic aneurysm	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	abdominal aortic aneurysm		
NCIT:C27001	Thoracic Aortic Aneurysm	skos:exactMatch	HP:0012727	Thoracic aortic aneurysm	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	thoracic aortic aneurysm		
NCIT:C27009	Myalgia	skos:exactMatch	HP:0003326	Myalgia	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	myalgia		
NCIT:C27027	Candida Esophagitis	skos:exactMatch	HP:0033351	Candida esophagitis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	candida esophagitis		
NCIT:C27028	Prolonged Partial Thromboplastin Time	skos:exactMatch	HP:0003645	Prolonged partial thromboplastin time	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	prolonged partial thromboplastin time		
NCIT:C27059	Leukoencephalopathy	skos:exactMatch	HP:0002352	Leukoencephalopathy	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	leukoencephalopathy		
NCIT:C27071	Transient Hypogammaglobulinemia of Infancy	skos:exactMatch	HP:0005432	Transient hypogammaglobulinemia of infancy	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	transient hypogammaglobulinemia of infancy		
NCIT:C27088	Hyperbilirubinemia	skos:exactMatch	HP:0002904	Hyperbilirubinemia	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	hyperbilirubinemia		
NCIT:C27094	Cylindroma	skos:exactMatch	HP:0031024	Cylindroma	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	cylindroma		
NCIT:C27119	Pituitary Gland Cyst	skos:exactMatch	HP:0410278	Pituitary gland cyst	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	pituitary gland cyst		
NCIT:C27123	Blurred Vision	skos:exactMatch	HP:0000622	Blurred vision	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	blurred vision		
NCIT:C27152	Sebaceous Hyperplasia	skos:exactMatch	HP:0032227	Sebaceous hyperplasia	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	sebaceous hyperplasia		
NCIT:C27165	Respiratory Distress	skos:exactMatch	HP:0002098	Respiratory distress	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	respiratory distress		
NCIT:C27170	Compression Fracture	skos:exactMatch	HP:4000047	Compression fracture	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	compression fracture		
NCIT:C27179	Juvenile Rheumatoid Arthritis	skos:exactMatch	HP:0005681	Juvenile rheumatoid arthritis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	juvenile rheumatoid arthritis		
NCIT:C27181	Placental Infarction	skos:exactMatch	HP:0011416	Placental infarction	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	placental infarction		
NCIT:C27191	Hashimoto Thyroiditis	skos:exactMatch	HP:0000872	Hashimoto thyroiditis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	hashimoto thyroiditis		
NCIT:C27195	Acne	skos:exactMatch	HP:0001061	Acne	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	acne		
NCIT:C27200	Gastric Leiomyosarcoma	skos:exactMatch	HP:0031025	Gastric leiomyosarcoma	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	gastric leiomyosarcoma		
NCIT:C27221	Entrapment Neuropathy	skos:exactMatch	HP:0012181	Entrapment neuropathy	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	entrapment neuropathy		
NCIT:C27273	Poroma	skos:exactMatch	HP:0031405	Poroma	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	poroma		
NCIT:C27298	Ptosis	skos:exactMatch	HP:0000508	Ptosis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	ptosis		
NCIT:C27468	Paraproteinemia	skos:exactMatch	HP:0031047	Paraproteinemia	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	paraproteinemia		
NCIT:C27485	Liver Angiomyolipoma	skos:exactMatch	HP:0034832	Liver angiomyolipoma	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	liver angiomyolipoma		
NCIT:C27486	Pelvic Lipomatosis	skos:exactMatch	HP:0034009	Pelvic lipomatosis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	pelvic lipomatosis		
NCIT:C27505	Glomeruloid Hemangioma	skos:exactMatch	HP:0031357	Glomeruloid hemangioma	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	glomeruloid hemangioma		
NCIT:C27558	Lymphocytic Interstitial Pneumonia	skos:exactMatch	HP:0006527	Lymphocytic interstitial pneumonia	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	lymphocytic interstitial pneumonia		
NCIT:C27577	Osteomyelitis	skos:exactMatch	HP:0002754	Osteomyelitis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	osteomyelitis		
NCIT:C27578	Myositis	skos:exactMatch	HP:0100614	Myositis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	myositis		
NCIT:C27623	Cervical Endometriosis	skos:exactMatch	HP:0012889	Cervical endometriosis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	cervical endometriosis		
NCIT:C27724	Psoriasiform Dermatitis	skos:exactMatch	HP:0003765	Psoriasiform dermatitis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	psoriasiform dermatitis		
NCIT:C27740	Focal Active Colitis	skos:exactMatch	HP:0033164	Focal active colitis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	focal active colitis		
NCIT:C27781	Myxoid Liposarcoma	skos:exactMatch	HP:0012268	Myxoid liposarcoma	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	myxoid liposarcoma		
NCIT:C27996	Myocardial Infarction	skos:exactMatch	HP:0001658	Myocardial infarction	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	myocardial infarction		
NCIT:C28012	Unilateral	skos:exactMatch	HP:0012833	Unilateral	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	unilateral		
NCIT:C28129	Renal Tubular Acidosis	skos:exactMatch	HP:0001947	Renal tubular acidosis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	renal tubular acidosis		
NCIT:C28132	Asthenia	skos:exactMatch	HP:0025406	Asthenia	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	asthenia		
NCIT:C28155	Horner Syndrome	skos:exactMatch	HP:0002277	Horner syndrome	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	horner syndrome		
NCIT:C28177	Paresthesia	skos:exactMatch	HP:0003401	Paresthesia	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	paresthesia		
NCIT:C28194	Telangiectasia	skos:exactMatch	HP:0001009	Telangiectasia	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	telangiectasia		
NCIT:C28195	Thromboembolism	skos:exactMatch	HP:0001907	Thromboembolism	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	thromboembolism		
NCIT:C28210	Photophobia	skos:exactMatch	HP:0000613	Photophobia	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	photophobia		
NCIT:C28224	Focal	skos:exactMatch	HP:0030650	Focal	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	focal		
NCIT:C28228	Metabolic Acidosis	skos:exactMatch	HP:0001942	Metabolic acidosis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	metabolic acidosis		
NCIT:C28246	Dysesthesia	skos:exactMatch	HP:0012534	Dysesthesia	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	dysesthesia		
NCIT:C28286	Insomnia	skos:exactMatch	HP:0100785	Insomnia	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	insomnia		
NCIT:C28314	Lhermitte's Sign	skos:exactMatch	HP:0032504	Lhermitte's sign	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	lhermittes sign	semapv:RegularExpressionReplacement	semapv:RegularExpressionReplacement
NCIT:C28397	Asthma	skos:exactMatch	HP:0002099	Asthma	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	asthma		
NCIT:C2850	Achlorhydria	skos:exactMatch	HP:0032448	Achlorhydria	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	achlorhydria		
NCIT:C2863	Granulocytopenia	skos:exactMatch	HP:0001913	Granulocytopenia	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	granulocytopenia		
NCIT:C2868	Amyloidosis	skos:exactMatch	HP:0011034	Amyloidosis	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	amyloidosis		
NCIT:C2869	Anemia	skos:exactMatch	HP:0001903	Anemia	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	anemia		
NCIT:C2870	Aplastic Anemia	skos:exactMatch	HP:0001915	Aplastic anemia	semapv:MappingInversion	oaklib	0.8497788951776651	rdfs:label	rdfs:label	aplastic anemia		
